"origin","destination","count","iata","order_count","order_length_days","date_start","date_end"
"CLE","CVG","493","CLE","9","328","2020-07-08","2021-06-01"
"CLE","DAB","12","CLE","9","328","2020-07-08","2021-06-01"
"CLE","DAY","869","CLE","9","328","2020-07-08","2021-06-01"
"CLE","DCA","934","CLE","9","328","2020-07-08","2021-06-01"
"CLE","DEN","976","CLE","9","328","2020-07-08","2021-06-01"
"CLE","DFW","1656","CLE","9","328","2020-07-08","2021-06-01"
"CLE","DSM","139","CLE","9","328","2020-07-08","2021-06-01"
"CLE","DTW","1359","CLE","9","328","2020-07-08","2021-06-01"
"CLE","EWR","2105","CLE","9","328","2020-07-08","2021-06-01"
"CLE","FLL","618","CLE","9","328","2020-07-08","2021-06-01"
"CLE","GRR","1136","CLE","9","328","2020-07-08","2021-06-01"
"CLE","GSO","148","CLE","9","328","2020-07-08","2021-06-01"
"CLE","GSP","510","CLE","9","328","2020-07-08","2021-06-01"
"CLE","IAD","1433","CLE","9","328","2020-07-08","2021-06-01"
"CLE","IAH","2151","CLE","9","328","2020-07-08","2021-06-01"
"CLE","IND","142","CLE","9","328","2020-07-08","2021-06-01"
"CLE","JAX","143","CLE","9","328","2020-07-08","2021-06-01"
"CLE","JFK","1392","CLE","9","328","2020-07-08","2021-06-01"
"CLE","LAS","1656","CLE","9","328","2020-07-08","2021-06-01"
"CLE","LAX","1050","CLE","9","328","2020-07-08","2021-06-01"
"CLE","LEX","15","CLE","9","328","2020-07-08","2021-06-01"
"CLE","LGA","2936","CLE","9","328","2020-07-08","2021-06-01"
"CLE","MCI","1230","CLE","9","328","2020-07-08","2021-06-01"
"CLE","MCO","1915","CLE","9","328","2020-07-08","2021-06-01"
"CLE","MDT","58","CLE","9","328","2020-07-08","2021-06-01"
"CLE","MDW","2561","CLE","9","328","2020-07-08","2021-06-01"
"CLE","MEM","1211","CLE","9","328","2020-07-08","2021-06-01"
"CLE","MHT","1235","CLE","9","328","2020-07-08","2021-06-01"
"CLE","MIA","399","CLE","9","328","2020-07-08","2021-06-01"
"CLE","MKE","2226","CLE","9","328","2020-07-08","2021-06-01"
"CLE","MSN","317","CLE","9","328","2020-07-08","2021-06-01"
"CLE","MSP","1693","CLE","9","328","2020-07-08","2021-06-01"
"CLE","MSY","54","CLE","9","328","2020-07-08","2021-06-01"
"CLE","OKC","32","CLE","9","328","2020-07-08","2021-06-01"
"CLE","OMA","430","CLE","9","328","2020-07-08","2021-06-01"
"CLE","ORD","4569","CLE","9","328","2020-07-08","2021-06-01"
"CLE","ORF","2","CLE","9","328","2020-07-08","2021-06-01"
"CLE","PBI","383","CLE","9","328","2020-07-08","2021-06-01"
"CLE","PHL","674","CLE","9","328","2020-07-08","2021-06-01"
"CLE","PHX","1110","CLE","9","328","2020-07-08","2021-06-01"
"CLE","PVD","360","CLE","9","328","2020-07-08","2021-06-01"
"CLE","PWM","306","CLE","9","328","2020-07-08","2021-06-01"
"CLE","RDU","319","CLE","9","328","2020-07-08","2021-06-01"
"CLE","RIC","905","CLE","9","328","2020-07-08","2021-06-01"
"CLE","ROC","928","CLE","9","328","2020-07-08","2021-06-01"
"CLE","RSW","595","CLE","9","328","2020-07-08","2021-06-01"
"CLE","SAN","85","CLE","9","328","2020-07-08","2021-06-01"
"CLE","SAT","232","CLE","9","328","2020-07-08","2021-06-01"
"CLE","SAV","321","CLE","9","328","2020-07-08","2021-06-01"
"CLE","SDF","679","CLE","9","328","2020-07-08","2021-06-01"
"CLE","SEA","231","CLE","9","328","2020-07-08","2021-06-01"
"CLE","SFO","466","CLE","9","328","2020-07-08","2021-06-01"
"CLE","SJU","43","CLE","9","328","2020-07-08","2021-06-01"
"CLE","SLC","346","CLE","9","328","2020-07-08","2021-06-01"
"CLE","SRQ","118","CLE","9","328","2020-07-08","2021-06-01"
"CLE","STL","1191","CLE","9","328","2020-07-08","2021-06-01"
"CLE","SYR","696","CLE","9","328","2020-07-08","2021-06-01"
"CLE","TPA","874","CLE","9","328","2020-07-08","2021-06-01"
"CLE","TUL","10","CLE","9","328","2020-07-08","2021-06-01"
"CLE","TYS","495","CLE","9","328","2020-07-08","2021-06-01"
"CLL","DFW","1105","CLL","1","249","2020-07-03","2021-03-09"
"CLL","IAH","262","CLL","1","249","2020-07-03","2021-03-09"
"CLT","ABE","465","CLT","15","321","2020-06-26","2021-05-13"
"CLT","AGS","17","CLT","15","321","2020-06-26","2021-05-13"
"CLT","ALB","978","CLT","15","321","2020-06-26","2021-05-13"
"CLT","ATL","6722","CLT","15","321","2020-06-26","2021-05-13"
"CLT","ATW","1","CLT","15","321","2020-06-26","2021-05-13"
"CLT","AUS","660","CLT","15","321","2020-06-26","2021-05-13"
"CLT","BDL","1834","CLT","15","321","2020-06-26","2021-05-13"
"CLT","BHM","787","CLT","15","321","2020-06-26","2021-05-13"
"CLT","BNA","2126","CLT","15","321","2020-06-26","2021-05-13"
"CLT","BOS","3551","CLT","15","321","2020-06-26","2021-05-13"
"CLT","BUF","1434","CLT","15","321","2020-06-26","2021-05-13"
"CLT","BWI","3684","CLT","15","321","2020-06-26","2021-05-13"
"CLT","CHS","1122","CLT","15","321","2020-06-26","2021-05-13"
"CLT","CLE","1971","CLT","15","321","2020-06-26","2021-05-13"
"CLT","CMH","125","CLT","15","321","2020-06-26","2021-05-13"
"CLT","CVG","877","CLT","15","321","2020-06-26","2021-05-13"
"CLT","DAB","23","CLT","15","321","2020-06-26","2021-05-13"
"CLT","DCA","2988","CLT","15","321","2020-06-26","2021-05-13"
"CLT","DEN","1925","CLT","15","321","2020-06-26","2021-05-13"
"CLT","DFW","3796","CLT","15","321","2020-06-26","2021-05-13"
"CLT","DTW","2701","CLT","15","321","2020-06-26","2021-05-13"
"CLT","EGE","13","CLT","15","321","2020-06-26","2021-05-13"
"CLT","EWR","5953","CLT","15","321","2020-06-26","2021-05-13"
"CLT","FAY","95","CLT","15","321","2020-06-26","2021-05-13"
"CLT","FLL","3295","CLT","15","321","2020-06-26","2021-05-13"
"CLT","GRR","1","CLT","15","321","2020-06-26","2021-05-13"
"CLT","GSO","985","CLT","15","321","2020-06-26","2021-05-13"
"CLT","HSV","13","CLT","15","321","2020-06-26","2021-05-13"
"CLT","IAD","3126","CLT","15","321","2020-06-26","2021-05-13"
"CLT","IAH","3711","CLT","15","321","2020-06-26","2021-05-13"
"CLT","ILM","1257","CLT","15","321","2020-06-26","2021-05-13"
"CLT","IND","1230","CLT","15","321","2020-06-26","2021-05-13"
"CLT","JAX","2524","CLT","15","321","2020-06-26","2021-05-13"
"CLT","JFK","1866","CLT","15","321","2020-06-26","2021-05-13"
"CLT","LAS","1734","CLT","15","321","2020-06-26","2021-05-13"
"CLT","LAX","1458","CLT","15","321","2020-06-26","2021-05-13"
"CLT","LGA","5339","CLT","15","321","2020-06-26","2021-05-13"
"CLT","LIT","39","CLT","15","321","2020-06-26","2021-05-13"
"CLT","MCI","1183","CLT","15","321","2020-06-26","2021-05-13"
"CLT","MCO","3277","CLT","15","321","2020-06-26","2021-05-13"
"CLT","MDT","1144","CLT","15","321","2020-06-26","2021-05-13"
"CLT","MDW","13","CLT","15","321","2020-06-26","2021-05-13"
"CLT","MEM","2578","CLT","15","321","2020-06-26","2021-05-13"
"CLT","MHT","705","CLT","15","321","2020-06-26","2021-05-13"
"CLT","MIA","2970","CLT","15","321","2020-06-26","2021-05-13"
"CLT","MKE","243","CLT","15","321","2020-06-26","2021-05-13"
"CLT","MSP","1816","CLT","15","321","2020-06-26","2021-05-13"
"CLT","MSY","1466","CLT","15","321","2020-06-26","2021-05-13"
"CLT","MYR","2217","CLT","15","321","2020-06-26","2021-05-13"
"CLT","OAJ","6","CLT","15","321","2020-06-26","2021-05-13"
"CLT","ORD","5639","CLT","15","321","2020-06-26","2021-05-13"
"CLT","ORF","1543","CLT","15","321","2020-06-26","2021-05-13"
"CLT","PBI","1873","CLT","15","321","2020-06-26","2021-05-13"
"CLT","PDX","136","CLT","15","321","2020-06-26","2021-05-13"
"CLT","PHL","3525","CLT","15","321","2020-06-26","2021-05-13"
"CLT","PHX","2186","CLT","15","321","2020-06-26","2021-05-13"
"CLT","PIT","2349","CLT","15","321","2020-06-26","2021-05-13"
"CLT","PNS","371","CLT","15","321","2020-06-26","2021-05-13"
"CLT","PVD","1439","CLT","15","321","2020-06-26","2021-05-13"
"CLT","PWM","276","CLT","15","321","2020-06-26","2021-05-13"
"CLT","RDU","2340","CLT","15","321","2020-06-26","2021-05-13"
"CLT","RIC","1801","CLT","15","321","2020-06-26","2021-05-13"
"CLT","ROC","412","CLT","15","321","2020-06-26","2021-05-13"
"CLT","RSW","1765","CLT","15","321","2020-06-26","2021-05-13"
"CLT","SAN","704","CLT","15","321","2020-06-26","2021-05-13"
"CLT","SAT","661","CLT","15","321","2020-06-26","2021-05-13"
"CLT","SAV","1432","CLT","15","321","2020-06-26","2021-05-13"
"CLT","SDF","796","CLT","15","321","2020-06-26","2021-05-13"
"CLT","SEA","481","CLT","15","321","2020-06-26","2021-05-13"
"CLT","SFO","1427","CLT","15","321","2020-06-26","2021-05-13"
"CLT","SJU","796","CLT","15","321","2020-06-26","2021-05-13"
"CLT","SLC","212","CLT","15","321","2020-06-26","2021-05-13"
"CLT","SMF","76","CLT","15","321","2020-06-26","2021-05-13"
"CLT","SRQ","207","CLT","15","321","2020-06-26","2021-05-13"
"CLT","STL","1094","CLT","15","321","2020-06-26","2021-05-13"
"CLT","STT","418","CLT","15","321","2020-06-26","2021-05-13"
"CLT","STX","20","CLT","15","321","2020-06-26","2021-05-13"
"CLT","SYR","747","CLT","15","321","2020-06-26","2021-05-13"
"CLT","TLH","240","CLT","15","321","2020-06-26","2021-05-13"
"CLT","TPA","2811","CLT","15","321","2020-06-26","2021-05-13"
"CLT","TRI","16","CLT","15","321","2020-06-26","2021-05-13"
"CLT","TUS","208","CLT","15","321","2020-06-26","2021-05-13"
"CMH","ATL","1808","CMH","9","328","2020-07-08","2021-06-01"
"CMH","BNA","685","CMH","9","328","2020-07-08","2021-06-01"
"CMH","BOS","661","CMH","9","328","2020-07-08","2021-06-01"
"CMH","BWI","1681","CMH","9","328","2020-07-08","2021-06-01"
"CMH","CLE","24","CMH","9","328","2020-07-08","2021-06-01"
"CMH","CLT","125","CMH","9","328","2020-07-08","2021-06-01"
"CMH","CVG","1185","CMH","9","328","2020-07-08","2021-06-01"
"CMH","DCA","77","CMH","9","328","2020-07-08","2021-06-01"
"CMH","DEN","385","CMH","9","328","2020-07-08","2021-06-01"
"CMH","DFW","1694","CMH","9","328","2020-07-08","2021-06-01"
"CMH","DTW","1909","CMH","9","328","2020-07-08","2021-06-01"
"CMH","EWR","1646","CMH","9","328","2020-07-08","2021-06-01"
"CMH","GRB","1","CMH","9","328","2020-07-08","2021-06-01"
"CMH","GRR","1","CMH","9","328","2020-07-08","2021-06-01"
"CMH","IAH","841","CMH","9","328","2020-07-08","2021-06-01"
"CMH","ICT","1","CMH","9","328","2020-07-08","2021-06-01"
"CMH","JFK","515","CMH","9","328","2020-07-08","2021-06-01"
"CMH","LAS","1341","CMH","9","328","2020-07-08","2021-06-01"
"CMH","LAX","48","CMH","9","328","2020-07-08","2021-06-01"
"CMH","LGA","2355","CMH","9","328","2020-07-08","2021-06-01"
"CMH","MCI","164","CMH","9","328","2020-07-08","2021-06-01"
"CMH","MCO","1074","CMH","9","328","2020-07-08","2021-06-01"
"CMH","MDW","2643","CMH","9","328","2020-07-08","2021-06-01"
"CMH","MEM","1057","CMH","9","328","2020-07-08","2021-06-01"
"CMH","MIA","469","CMH","9","328","2020-07-08","2021-06-01"
"CMH","MKE","1054","CMH","9","328","2020-07-08","2021-06-01"
"CMH","MSP","1076","CMH","9","328","2020-07-08","2021-06-01"
"CMH","OMA","1","CMH","9","328","2020-07-08","2021-06-01"
"CMH","ORD","4959","CMH","9","328","2020-07-08","2021-06-01"
"CMH","PBI","5","CMH","9","328","2020-07-08","2021-06-01"
"CMH","PHL","996","CMH","9","328","2020-07-08","2021-06-01"
"CMH","PHX","1096","CMH","9","328","2020-07-08","2021-06-01"
"CMH","RDU","500","CMH","9","328","2020-07-08","2021-06-01"
"CMH","RSW","137","CMH","9","328","2020-07-08","2021-06-01"
"CMH","SLC","291","CMH","9","328","2020-07-08","2021-06-01"
"CMH","STL","679","CMH","9","328","2020-07-08","2021-06-01"
"CMH","SYR","1","CMH","9","328","2020-07-08","2021-06-01"
"CMH","TPA","972","CMH","9","328","2020-07-08","2021-06-01"
"CMI","ABI","1","CMI","33","405","2020-05-01","2021-06-10"
"CMI","DFW","366","CMI","33","405","2020-05-01","2021-06-10"
"CMI","ORD","2406","CMI","33","405","2020-05-01","2021-06-10"
"CMI","SPI","1","CMI","33","405","2020-05-01","2021-06-10"
"CMX","MSP","318","CMX","29","421","2020-04-26","2021-06-21"
"COD","DEN","481","COD","4","65","2021-01-09","2021-03-15"
"COD","SLC","707","COD","4","65","2021-01-09","2021-03-15"
"COS","ABQ","1","COS","26","260","2020-07-16","2021-04-02"
"COS","ATL","591","COS","26","260","2020-07-16","2021-04-02"
"COS","CLE","1","COS","26","260","2020-07-16","2021-04-02"
"COS","CVG","104","COS","26","260","2020-07-16","2021-04-02"
"COS","DEN","4193","COS","26","260","2020-07-16","2021-04-02"
"COS","DFW","2036","COS","26","260","2020-07-16","2021-04-02"
"COS","FAT","1","COS","26","260","2020-07-16","2021-04-02"
"COS","IAH","1725","COS","26","260","2020-07-16","2021-04-02"
"COS","LAN","1","COS","26","260","2020-07-16","2021-04-02"
"COS","LAS","98","COS","26","260","2020-07-16","2021-04-02"
"COS","LAX","997","COS","26","260","2020-07-16","2021-04-02"
"COS","MCI","179","COS","26","260","2020-07-16","2021-04-02"
"COS","MEM","117","COS","26","260","2020-07-16","2021-04-02"
"COS","MKE","1","COS","26","260","2020-07-16","2021-04-02"
"COS","MSP","450","COS","26","260","2020-07-16","2021-04-02"
"COS","ONT","460","COS","26","260","2020-07-16","2021-04-02"
"COS","ORD","1519","COS","26","260","2020-07-16","2021-04-02"
"COS","PHX","1393","COS","26","260","2020-07-16","2021-04-02"
"COS","SAN","472","COS","26","260","2020-07-16","2021-04-02"
"COS","SFO","364","COS","26","260","2020-07-16","2021-04-02"
"COS","SLC","1074","COS","26","260","2020-07-16","2021-04-02"
"COS","SMF","424","COS","26","260","2020-07-16","2021-04-02"
"CPR","DEN","1536","CPR","4","65","2021-01-09","2021-03-15"
"CPR","MSP","32","CPR","4","65","2021-01-09","2021-03-15"
"CPR","ORD","134","CPR","4","65","2021-01-09","2021-03-15"
"CPR","PIH","1","CPR","4","65","2021-01-09","2021-03-15"
"CPR","SLC","1006","CPR","4","65","2021-01-09","2021-03-15"
"CRP","ATL","6","CRP","1","249","2020-07-03","2021-03-09"
"CRP","DFW","2510","CRP","1","249","2020-07-03","2021-03-09"
"CRP","HOU","1933","CRP","1","249","2020-07-03","2021-03-09"
"CRP","IAH","821","CRP","1","249","2020-07-03","2021-03-09"
"CRW","ATL","1430","CRW","4","347","2020-07-07","2021-06-19"
"CRW","BNA","1","CRW","4","347","2020-07-07","2021-06-19"
"CRW","CVG","391","CRW","4","347","2020-07-07","2021-06-19"
"CRW","DTW","208","CRW","4","347","2020-07-07","2021-06-19"
"CRW","IAH","674","CRW","4","347","2020-07-07","2021-06-19"
"CRW","LEX","1","CRW","4","347","2020-07-07","2021-06-19"
"CRW","ORD","709","CRW","4","347","2020-07-07","2021-06-19"
"CVG","ABE","248","CVG","17","335","2020-07-10","2021-06-10"
"CVG","ABQ","260","CVG","17","335","2020-07-10","2021-06-10"
"CVG","ALB","912","CVG","17","335","2020-07-10","2021-06-10"
